"time","totalforcing"
1922-09-01,0.352513666620863
1922-10-01,0.353943544370497
1922-11-01,0.355373422120131
1922-12-01,0.356803299869768
1923-01-01,0.358233177619402
1923-02-01,0.36717213201625
1923-03-01,0.376111086413123
1923-04-01,0.385050040809971
1923-05-01,0.39398899520682
1923-06-01,0.402927949603692
1923-07-01,0.411866904000541
1923-08-01,0.420805858397389
1923-09-01,0.429744812794262
1923-10-01,0.43868376719111
1923-11-01,0.447622721587958
1923-12-01,0.456561675984831
1924-01-01,0.465500630381679
1924-02-01,0.467484929671905
1924-03-01,0.469469228962135
1924-04-01,0.471453528252361
1924-05-01,0.473437827542586
1924-06-01,0.475422126832817
1924-07-01,0.477406426123042
1924-08-01,0.479390725413268
1924-09-01,0.481375024703499
1924-10-01,0.483359323993724
1924-11-01,0.485343623283949
1924-12-01,0.48732792257418
1925-01-01,0.489312221864406
1925-02-01,0.490757273797878
1925-03-01,0.492202325731354
1925-04-01,0.493647377664826
1925-05-01,0.495092429598298
1925-06-01,0.496537481531774
1925-07-01,0.497982533465246
1925-08-01,0.499427585398719
1925-09-01,0.500872637332195
1925-10-01,0.502317689265667
1925-11-01,0.503762741199139
1925-12-01,0.505207793132615
1926-01-01,0.506652845066087
1926-02-01,0.506647157779882
1926-03-01,0.506641470493676
1926-04-01,0.506635783207471
1926-05-01,0.506630095921265
1926-06-01,0.50662440863506
1926-07-01,0.506618721348854
1926-08-01,0.506613034062649
1926-09-01,0.506607346776443
1926-10-01,0.506601659490238
1926-11-01,0.506595972204032
1926-12-01,0.506590284917827
1927-01-01,0.506584597631621
1927-02-01,0.502067555762686
1927-03-01,0.497550513893738
1927-04-01,0.493033472024802
1927-05-01,0.488516430155866
1927-06-01,0.483999388286918
1927-07-01,0.479482346417982
1927-08-01,0.474965304549046
1927-09-01,0.470448262680098
1927-10-01,0.465931220811163
1927-11-01,0.461414178942227
1927-12-01,0.456897137073279
1928-01-01,0.452380095204343
1928-02-01,0.433374070901112
1928-03-01,0.41436804659783
1928-04-01,0.395362022294599
1928-05-01,0.376355997991368
1928-06-01,0.357349973688085
1928-07-01,0.338343949384855
1928-08-01,0.319337925081624
1928-09-01,0.300331900778341
1928-10-01,0.28132587647511
1928-11-01,0.26231985217188
1928-12-01,0.243313827868597
1929-01-01,0.224307803565366
1929-02-01,0.245284165635251
1929-03-01,0.266260527705193
1929-04-01,0.287236889775078
1929-05-01,0.308213251844963
1929-06-01,0.329189613914906
1929-07-01,0.350165975984791
1929-08-01,0.371142338054676
1929-09-01,0.392118700124618
1929-10-01,0.413095062194503
1929-11-01,0.434071424264388
1929-12-01,0.45504778633433
1930-01-01,0.476024148404215
1930-02-01,0.480934473579744
1930-03-01,0.485844798755285
1930-04-01,0.490755123930814
1930-05-01,0.495665449106342
1930-06-01,0.500575774281884
1930-07-01,0.505486099457413
1930-08-01,0.510396424632941
1930-09-01,0.515306749808483
1930-10-01,0.520217074984012
1930-11-01,0.52512740015954
1930-12-01,0.530037725335082
1931-01-01,0.534948050510611
1931-02-01,0.521909268050463
1931-03-01,0.50887048559028
1931-04-01,0.495831703130133
1931-05-01,0.482792920669985
1931-06-01,0.469754138209802
1931-07-01,0.456715355749655
1931-08-01,0.443676573289508
1931-09-01,0.430637790829325
1931-10-01,0.417599008369177
1931-11-01,0.40456022590903
1931-12-01,0.391521443448847
1932-01-01,0.378482660988699
1932-02-01,0.389489410803618
1932-03-01,0.400496160618567
1932-04-01,0.411502910433486
1932-05-01,0.422509660248405
1932-06-01,0.433516410063354
1932-07-01,0.444523159878272
1932-08-01,0.455529909693191
1932-09-01,0.46653665950814
1932-10-01,0.477543409323059
1932-11-01,0.488550159137978
1932-12-01,0.499556908952927
1933-01-01,0.510563658767845
1933-02-01,0.511071452674694
1933-03-01,0.511579246581545
1933-04-01,0.512087040488394
1933-05-01,0.512594834395243
1933-06-01,0.513102628302094
1933-07-01,0.513610422208943
1933-08-01,0.514118216115792
1933-09-01,0.514626010022643
1933-10-01,0.515133803929492
1933-11-01,0.515641597836341
1933-12-01,0.516149391743191
1934-01-01,0.51665718565004
1934-02-01,0.51752256479642
1934-03-01,0.518387943942803
1934-04-01,0.519253323089183
1934-05-01,0.520118702235563
1934-06-01,0.520984081381945
1934-07-01,0.521849460528325
1934-08-01,0.522714839674705
1934-09-01,0.523580218821087
1934-10-01,0.524445597967467
1934-11-01,0.525310977113847
1934-12-01,0.52617635626023
1935-01-01,0.52704173540661
1935-02-01,0.529782844043027
1935-03-01,0.532523952679451
1935-04-01,0.535265061315869
1935-05-01,0.538006169952286
1935-06-01,0.54074727858871
1935-07-01,0.543488387225127
1935-08-01,0.546229495861545
1935-09-01,0.548970604497969
1935-10-01,0.551711713134386
1935-11-01,0.554452821770803
1935-12-01,0.557193930407228
1936-01-01,0.559935039043645
1936-02-01,0.559373477644423
1936-03-01,0.558811916245199
1936-04-01,0.558250354845977
1936-05-01,0.557688793446754
1936-06-01,0.557127232047531
1936-07-01,0.556565670648308
1936-08-01,0.556004109249086
1936-09-01,0.555442547849862
1936-10-01,0.55488098645064
1936-11-01,0.554319425051418
1936-12-01,0.553757863652194
1937-01-01,0.553196302252971
1937-02-01,0.557217258105018
1937-03-01,0.561238213957075
1937-04-01,0.565259169809121
1937-05-01,0.569280125661168
1937-06-01,0.573301081513225
1937-07-01,0.577322037365271
1937-08-01,0.581342993217318
1937-09-01,0.585363949069375
1937-10-01,0.589384904921421
1937-11-01,0.593405860773468
1937-12-01,0.597426816625525
1938-01-01,0.601447772477572
1938-02-01,0.598744501057119
1938-03-01,0.59604122963666
1938-04-01,0.593337958216208
1938-05-01,0.590634686795755
1938-06-01,0.587931415375296
1938-07-01,0.585228143954844
1938-08-01,0.582524872534391
1938-09-01,0.579821601113932
1938-10-01,0.57711832969348
1938-11-01,0.574415058273028
1938-12-01,0.571711786852568
1939-01-01,0.569008515432116
1939-02-01,0.564968176681594
1939-03-01,0.560927837931062
1939-04-01,0.556887499180541
1939-05-01,0.552847160430019
1939-06-01,0.548806821679487
1939-07-01,0.544766482928966
1939-08-01,0.540726144178444
1939-09-01,0.536685805427912
1939-10-01,0.532645466677391
1939-11-01,0.528605127926869
1939-12-01,0.524564789176337
1940-01-01,0.520524450425815
1940-02-01,0.518920823860893
1940-03-01,0.517317197295967
1940-04-01,0.515713570731045
1940-05-01,0.514109944166122
1940-06-01,0.512506317601196
1940-07-01,0.510902691036274
1940-08-01,0.509299064471352
1940-09-01,0.507695437906425
1940-10-01,0.506091811341503
1940-11-01,0.504488184776581
1940-12-01,0.502884558211654
1941-01-01,0.501280931646732
1941-02-01,0.499037781520599
1941-03-01,0.496794631394461
1941-04-01,0.494551481268328
1941-05-01,0.492308331142196
1941-06-01,0.490065181016057
1941-07-01,0.487822030889924
1941-08-01,0.485578880763792
1941-09-01,0.483335730637653
1941-10-01,0.481092580511521
1941-11-01,0.478849430385388
1941-12-01,0.476606280259249
1942-01-01,0.474363130133117
1942-02-01,0.473513714038027
1942-03-01,0.472664297942934
1942-04-01,0.471814881847844
1942-05-01,0.470965465752754
1942-06-01,0.470116049657661
1942-07-01,0.469266633562571
1942-08-01,0.468417217467481
1942-09-01,0.467567801372388
1942-10-01,0.466718385277298
1942-11-01,0.465868969182208
1942-12-01,0.465019553087116
1943-01-01,0.464170136992025
1943-02-01,0.46604851922914
1943-03-01,0.46792690146626
1943-04-01,0.469805283703375
1943-05-01,0.47168366594049
1943-06-01,0.473562048177611
1943-07-01,0.475440430414726
1943-08-01,0.477318812651841
1943-09-01,0.479197194888961
1943-10-01,0.481075577126076
1943-11-01,0.482953959363191
1943-12-01,0.484832341600311
1944-01-01,0.486710723837426
1944-02-01,0.496403701129342
1944-03-01,0.506096678421285
1944-04-01,0.515789655713202
1944-05-01,0.525482633005119
1944-06-01,0.535175610297062
1944-07-01,0.544868587588978
1944-08-01,0.554561564880895
1944-09-01,0.564254542172838
1944-10-01,0.573947519464755
1944-11-01,0.583640496756671
1944-12-01,0.593333474048614
1945-01-01,0.603026451340531
1945-02-01,0.606188083849148
1945-03-01,0.609349716357773
1945-04-01,0.61251134886639
1945-05-01,0.615672981375007
1945-06-01,0.618834613883633
1945-07-01,0.621996246392249
1945-08-01,0.625157878900866
1945-09-01,0.628319511409492
1945-10-01,0.631481143918109
1945-11-01,0.634642776426726
1945-12-01,0.637804408935351
1946-01-01,0.640966041443968
1946-02-01,0.640925140563785
1946-03-01,0.640884239683603
1946-04-01,0.64084333880342
1946-05-01,0.640802437923237
1946-06-01,0.640761537043054
1946-07-01,0.640720636162871
